longitude,latitude,icon
121.04923747104142,14.64222887797403,heart
121.06254525006959,14.631173011585684,briefcase
121.08891110378472,14.703997887441556,support
121.08538985500428,14.69335907489681,home
121.05398521759567,14.666348997030239,support
120.99752661187894,14.646202327626407,support
121.01096134565225,14.637433399666845,support
121.02035739060055,14.616071659394425,heart
121.01254089647486,14.642995508474202,power
121.06277663470125,14.619394299721368,briefcase
121.00219339881501,14.61660153171621,power
121.01375266738941,14.614211104984244,power
121.00347765736093,14.620065589804815,power
121.06451090633271,14.630085333197812,heart
121.04985101244219,14.62598244296502,power
121.0533892974615,14.631626441777868,home
121.07109756890338,14.625450384427003,home
121.07223865809328,14.625757792547182,home
121.0696051584939,14.630465610065633,briefcase
121.07337910446971,14.63165206692421,home
121.07141483457869,14.699966678951737,power
121.04505789876956,14.707317724876463,support
121.07856848092254,14.682801476825732,heart
121.03976935952643,14.61275491282614,heart
121.04191798213421,14.62206657987044,support
121.05230991592758,14.72961580605355,heart
121.01887286648883,14.622831047583231,heart
121.03729509012568,14.62742431678441,home
121.01500110786914,14.655379099635672,briefcase
121.04162375631404,14.616821531625936,briefcase
121.02869383786165,14.624593639688232,home
121.06074446020652,14.645751012012557,power
121.0280249797035,14.632027394474244,power
121.07455722748126,14.615999169864155,heart
120.99871039938998,14.62570589953165,support
121.0726848395243,14.63951069611108,power
120.99326419568038,14.633149383355793,power
121.05388785072921,14.635255624242133,power
121.05991998122366,14.62532947744821,home
120.99736816464882,14.641067387434994,power
121.03066046175383,14.618839867956327,briefcase
121.01290592222058,14.634272246534168,briefcase
121.06791189039721,14.62527522628848,home
121.06473675016613,14.618379019682967,power
121.005705284127,14.64162737676803,support
121.00440299158893,14.629506951948816,support
121.08337806752934,14.667243802197648,power
121.06771800678544,14.62048034472833,heart
120.99009996182875,14.632056875074312,home
121.03147348293203,14.715348574989683,heart
121.02231414880688,14.63955932835254,home
121.0433362921426,14.715477762804793,support
121.02711104264102,14.627893585976805,heart
121.05105110931419,14.649263777269265,power
120.98855502846699,14.62783504116789,support
120.9936907591446,14.646783209700043,support
121.01999709276055,14.631950070637874,heart
121.02049111659865,14.642945885004899,heart
121.07856583218364,14.650434731617064,briefcase
121.01470439356831,14.637431265657145,power
121.09018948600765,14.72929371012563,heart
121.05951732804918,14.67886348719187,briefcase
121.10504605224553,14.715077497842545,support
121.02897232639606,14.648567602356096,power
121.04184810406919,14.62562204229037,support
121.04492951835515,14.639482255414276,heart
121.03871071475696,14.658105009499568,support
121.05678035548934,14.630027416197784,heart
121.05973477416923,14.631901206562349,heart
121.06118258793224,14.634063594525335,support
121.06405686035951,14.628700738363248,briefcase
121.021157867685,14.658103505126258,home
121.01898859867795,14.627314049985658,briefcase
121.0364171890875,14.630961483111085,heart
121.07078001440466,14.61294452664309,support
120.99636789083408,14.634694099735949,heart
120.99059088237654,14.626335072730159,briefcase
121.04185920984858,14.723590880151432,power
121.01442011949189,14.649588285752818,briefcase
121.03305318703629,14.701194591770381,support
120.99275700944486,14.623757119045194,home
121.00506562287897,14.61326288556275,briefcase
120.99020452453128,14.640262532263291,home
121.04744371208838,14.617373404736593,briefcase
121.05998857340352,14.619012346432148,home
121.05482558272539,14.651982531887468,home
121.01801355303284,14.672441949012601,support
121.01777151957631,14.635177340459544,briefcase
121.0560397909828,14.703595679167181,home
121.05235230150117,14.713652761553666,power
120.9968644037331,14.620612977481816,home
121.0274954899797,14.658942413039362,home
121.00868111541277,14.611392490327017,power
121.01223897377199,14.61101230222655,heart
121.0474605811116,14.691421860485988,briefcase
121.00115170994289,14.636092631040784,heart
121.05723736914268,14.637554759015186,support
121.05669856043505,14.627170204704548,power
121.05418338351976,14.617418003504234,power
121.0337855669305,14.637303866514706,support
121.06169213895585,14.62179727996527,power
121.00810491759769,14.63443660113993,home
121.02499833203584,14.683607014849006,home
121.04082680915633,14.67993714891042,home
121.0107529676544,14.623449813995787,home
121.05437962072592,14.641914291016336,briefcase
121.05727364516729,14.643340529751997,home
121.06309689594254,14.653998305949512,power
121.05447854017486,14.647818342463331,heart
121.06879914855219,14.596821680700868,heart
120.99902396517427,14.658312234149452,heart
121.03404858422962,14.610881113163899,briefcase
121.04499555804641,14.655730746479854,briefcase
121.02192306052096,14.653842017053485,home
121.06671744330822,14.616532224228912,briefcase
121.04653191607852,14.629840564533074,power
121.02893726349149,14.642352004783536,heart
121.07065718589547,14.606538853711513,power
121.02273617631101,14.609019795295596,power
121.02270353583722,14.600529064206594,support
121.02818427317973,14.606555671592021,home
121.02736730030196,14.611518347774409,power
121.04276401022157,14.601346612734385,heart
121.02964028578013,14.603589278995898,power
121.02800045998724,14.603314179421096,briefcase
121.02730971326066,14.59772706886414,heart
121.0351154038322,14.602194884867972,support
121.03189354817951,14.595558698584425,home
121.0293979202608,14.60150345780954,home
121.03129115195395,14.608345974627534,heart
121.02314450415642,14.605705240863552,power
121.01614240476242,14.605058884594197,home
121.01797545782277,14.6072451741796,heart
121.02171578555975,14.611560248588574,heart
121.01935744420264,14.60444034134886,support
121.0321075788218,14.598967783650977,support
121.02632563063213,14.60169653158154,heart
121.046287737773,14.607214359709623,power
121.04780946774481,14.477788779315194,home
121.05533179221857,14.477679336847213,briefcase
121.06628728484144,14.525621613089436,heart
121.08342876897831,14.52861031978919,heart
121.06682703390409,14.517257464269944,home
121.08318017695414,14.542395183693682,power
121.07811787382687,14.543969755504506,support
121.0608058474424,14.501094397567213,heart
121.0540316302531,14.498965564996476,heart
121.09549493021956,14.535578986264666,briefcase
121.08647118476625,14.533098641470339,briefcase
121.08292123065686,14.520849154777746,briefcase
121.05500900405346,14.50927785294733,briefcase
121.07019177298928,14.53103456888087,support
121.0522635273411,14.492438402405952,heart
121.06824433897839,14.536311130138738,briefcase
121.08015081465096,14.516628140398563,home
121.04131117315733,14.514213057579733,power
120.94966957138656,14.70771010988936,home
121.01137483356229,14.705811567225345,power
120.94259387198441,14.717610007343094,support
121.00703304761161,14.735243661577387,heart
120.94744657697386,14.717291902558033,support
120.99420782266078,14.707952594831902,home
120.9502413506594,14.726034908491991,briefcase
120.96178184700997,14.704452316096186,home
120.99275371390812,14.685230942643974,support
120.95140908953418,14.71061250518319,briefcase
120.97295523049145,14.688698848219998,briefcase
121.00072426024799,14.718807483936224,support
120.98288012283197,14.708439831842771,support
120.95191662108878,14.713990322643307,heart
120.9607258037666,14.719598451236127,home
120.96291862045933,14.690847564361372,power
121.005641903471,14.699007277035292,home
120.98103479749015,14.676466116940764,support
120.97851122678927,14.698024343719574,briefcase
120.94877681683425,14.709603425422644,power
120.99804184560207,14.693451471959621,briefcase
120.946501883895,14.710794217067185,briefcase
120.99610840023841,14.700202713579689,power
120.95562143336997,14.710764916786367,home
120.94845722000309,14.711435117544687,heart
120.94923077668169,14.711119753726468,home
120.99823244430357,14.727495710524169,power
120.95558749118457,14.703512349724285,heart
120.94302004005915,14.725078417004427,heart
121.01431617247398,14.691745091293086,power
120.97263736193658,14.708497396129562,home
120.93680334707092,14.726783149317127,heart
